,ABBA,Billie Eilish,Ed Sheeran,JAY-Z,Macklemore,Rage Against the Machine,Taylor Swift,The Beatles,The Wolfe Tones
splits,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
america,0.0,0.0,0.0029681612614850528,0.020114935065296123,0.020239376852682713,0.006735386261333856,0.00372200257848363,0.0,0.004638987330587901
cars,0.0,0.0,0.0014840806307425264,0.010057467532648062,0.0013492917901788473,0.0013470772522667712,0.001861001289241815,0.0,0.01159746832646975
amsterdam,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
passport,0.0,0.0,0.002410948447302586,0.0,0.0,0.0,0.003023271159115395,0.0,0.0
fourth,0.0,0.0,0.0020962500787324086,0.0,0.007623448383610392,0.003805468163424551,0.0,0.0,0.0
bath,0.0,0.0,0.0020962500787324086,0.0028412158572022803,0.0,0.0,0.0,0.003137950639985115,0.0
bubbles,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
loveable,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
flick,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
shrek,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
fairytale,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
vcr,0.0,0.0,0.002410948447302586,0.0,0.0,0.002188380969654105,0.0,0.0,0.0
owned,0.0,0.0,0.002410948447302586,0.0,0.0,0.0,0.0,0.0,0.00376811039442696
computer,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
chuck,0.0,0.0,0.0016527076398647337,0.0011200236081905126,0.0015026035673813905,0.0030002748101299512,0.0,0.002473996327460055,0.0
controllers,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
flutter,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
eyelash,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
sand,0.0,0.0,0.001338009271294556,0.000906755638855969,0.0024329741761236422,0.0012144905171231459,0.003355662660526519,0.0020029132457820326,0.0020911963707251732
pendant,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
pebble,0.0,0.0,0.002410948447302586,0.0,0.0,0.0,0.0,0.0,0.00753622078885392
carve,0.0,0.0,0.002410948447302586,0.0,0.0021919785752221674,0.0,0.0,0.0,0.0
rests,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
peacefully,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
parade,0.0,0.0,0.0016527076398647337,0.0011200236081905126,0.0015026035673813905,0.02100192367090966,0.00207245548847923,0.0,0.0
celebration,0.0,0.0,0.0020962500787324086,0.0014206079286011402,0.005717586287707794,0.0,0.0,0.0,0.0
hip,0.0,0.0,0.003704302120256171,0.0012551844399099684,0.0033678658259309125,0.0033623382842912193,0.0,0.0,0.0
hooray,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
photographs,0.0,0.0,0.002410948447302586,0.0,0.0,0.0,0.0,0.003609033721663137,0.0
sepia,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
tones,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
ghost,0.0,0.0,0.0016527076398647337,0.005600118040952564,0.004507810702144172,0.0060005496202599025,0.006217366465437691,0.0,0.0
letting,0.0,0.0,0.0020962500787324086,0.0028412158572022803,0.009529310479512991,0.0,0.0,0.0,0.0
graffiti,0.0,0.0,0.008385000314929635,0.0,0.007623448383610392,0.0,0.0,0.0,0.026210105719439537
overpass,0.0,0.0,0.009643793789210344,0.0,0.0,0.0,0.003023271159115395,0.0,0.0
tainted,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
stalled,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
lows,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
highs,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
leads,0.0,0.0,0.0016527076398647337,0.0011200236081905126,0.003005207134762781,0.0,0.00414491097695846,0.00494799265492011,0.0
serve,0.0,0.0,0.0016527076398647337,0.0022400472163810253,0.007513017836906953,0.0045004122151949275,0.0,0.002473996327460055,0.0
refrain,0.0,0.0,0.002410948447302586,0.0,0.0,0.0,0.0,0.003609033721663137,0.0
tumblin,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
storms,0.0,0.0,0.007232845341907758,0.0,0.0,0.0,0.00604654231823079,0.0,0.0
heated,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
reserve,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
excuse,0.0,0.0,0.0018521510601280855,0.010041475519279747,0.0016839329129654562,0.0016811691421456097,0.0,0.0,0.0
lipsticks,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
heating,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
phrases,0.0,0.0,0.002410948447302586,0.0016338758979356838,0.0,0.0,0.0,0.0,0.0
fizzle,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
flicker,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
clipper,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
plays,0.0,0.0,0.004958122919594202,0.0022400472163810253,0.0015026035673813905,0.0,0.00414491097695846,0.00494799265492011,0.0
handshake,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
landscape,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
applaud,0.0,0.0,0.0020962500787324086,0.00426182378580342,0.001905862095902598,0.0,0.0,0.0,0.0
changin,0.0,0.0,0.0020962500787324086,0.0014206079286011402,0.0,0.0,0.0026286470008994246,0.0,0.0
subject,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
public,0.0,0.0,0.0014840806307425264,0.0030172402597944186,0.006746458950894237,0.0026941545045335424,0.001861001289241815,0.0022215726130558194,0.0
disgusted,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
skeletons,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
lacking,0.0,0.0,0.002410948447302586,0.0,0.0021919785752221674,0.0,0.0,0.0,0.0
backtrack,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
casually,0.0,0.0,0.0020962500787324086,0.0014206079286011402,0.0,0.0,0.007885941002698273,0.0,0.0
practically,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
tragically,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
recently,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
zone,0.0,0.0,0.0018521510601280855,0.01506221327891962,0.005051798738896369,0.0050435074264368294,0.0,0.0,0.0
headphones,0.0,0.0,0.0020962500787324086,0.0028412158572022803,0.005717586287707794,0.0,0.0,0.0,0.0
holocene,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
monastery,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
surfing,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
cash,0.0,0.0,0.0016527076398647337,0.00784016525733359,0.007513017836906953,0.0045004122151949275,0.00207245548847923,0.0,0.0
chart,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
celebrate,0.0,0.0,0.0020962500787324086,0.0014206079286011402,0.005717586287707794,0.0,0.0,0.0,0.0
switch,0.0,0.0,0.0020962500787324086,0.007103039643005702,0.001905862095902598,0.0,0.0,0.0,0.0
professional,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
features,0.0,0.0,0.002410948447302586,0.0032677517958713677,0.0,0.0,0.0,0.0,0.0
jesus,0.0,0.0,0.0018521510601280855,0.03640034875738908,0.01347146330372365,0.0050435074264368294,0.0,0.0,0.0
writin,0.0,0.0,0.004821896894605172,0.0,0.0,0.0,0.003023271159115395,0.0,0.0
hook,0.0,0.0,0.002410948447302586,0.008169379489678419,0.0,0.0,0.0,0.0,0.0
irony,0.0,0.0,0.002410948447302586,0.0,0.0021919785752221674,0.0,0.0,0.0,0.0
exist,0.0,0.0,0.0018521510601280855,0.0050207377596398735,0.0033678658259309125,0.0,0.0046451054469249485,0.0,0.0
frightened,0.0,0.0,0.002410948447302586,0.0,0.0,0.0,0.0,0.0,0.00376811039442696
lighting,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
spiral,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
misguiding,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
challenge,0.0,0.0,0.0018521510601280855,0.0,0.008419664564827282,0.0016811691421456097,0.0,0.0027725502140434006,0.0
erasing,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
nostalgia,0.0,0.0,0.002410948447302586,0.0,0.0,0.0,0.003023271159115395,0.0,0.0
unwrite,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
wrongs,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
charged,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
battery,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
combinations,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
passcode,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
messages,0.0,0.0,0.008563472658510783,0.0,0.0,0.0,0.0,0.0,0.0
exes,0.0,0.0,0.006288750236197225,0.0,0.001905862095902598,0.0,0.005257294001798849,0.0,0.0
belongs,0.0,0.0,0.007232845341907758,0.0,0.0,0.0,0.003023271159115395,0.0,0.0
overwhelming,0.0,0.0,0.008563472658510783,0.0,0.0,0.0,0.0,0.0,0.0
arguments,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
bay,0.0,0.0,0.0020962500787324086,0.0,0.0,0.003805468163424551,0.0,0.0,0.05242021143887907
pushed,0.0,0.0,0.0020962500787324086,0.0,0.003811724191805196,0.0,0.005257294001798849,0.0,0.0
leeches,0.0,0.0,0.002410948447302586,0.0,0.0021919785752221674,0.0,0.0,0.0,0.0
remit,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
fractured,0.0,0.0,0.0057089817723405215,0.0,0.0,0.0,0.0,0.0,0.0
whence,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
regretting,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
sins,0.0,0.0,0.0018521510601280855,0.003765553319729905,0.0016839329129654562,0.0,0.0023225527234624743,0.0,0.0
refine,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
grows,0.0,0.0,0.0018521510601280855,0.0,0.0016839329129654562,0.0,0.009290210893849897,0.0,0.002894756903460922
hunger,0.0,0.0,0.0018521510601280855,0.0012551844399099684,0.0,0.0016811691421456097,0.0,0.0,0.005789513806921844
profound,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
shore,0.0,0.0,0.0014840806307425264,0.002011493506529612,0.0013492917901788473,0.0013470772522667712,0.0,0.004443145226111639,0.0231949366529395
riches,0.0,0.0,0.002410948447302586,0.004901627693807051,0.0,0.0,0.0,0.0,0.0
grandeur,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
poor,0.0,0.0,0.0014840806307425264,0.009051720779383255,0.0013492917901788473,0.02424739054080188,0.0,0.0022215726130558194,0.018555949322351602
thunderous,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
applause,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
lightning,0.0,0.0,0.0020962500787324086,0.0,0.0,0.0,0.007885941002698273,0.0,0.013105052859719768
draw,0.0,0.0,0.0020962500787324086,0.00426182378580342,0.003811724191805196,0.0,0.0,0.0,0.0
stress,0.0,0.0,0.0020962500787324086,0.00426182378580342,0.0,0.0019027340817122755,0.0,0.0,0.0
ether,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
race,0.0,0.0,0.003704302120256171,0.0012551844399099684,0.005051798738896369,0.0,0.0,0.0,0.005789513806921844
cancelling,0.0,0.0,0.0057089817723405215,0.0,0.0,0.0,0.0,0.0,0.0
screen,0.0,0.0,0.0016527076398647337,0.0033600708245715384,0.004507810702144172,0.007500687025324878,0.00828982195391692,0.0,0.0
electrified,0.0,0.0,0.0057089817723405215,0.0,0.0,0.0,0.0,0.0,0.0
dips,0.0,0.0,0.004821896894605172,0.0016338758979356838,0.0,0.0,0.0,0.0,0.0
occasionally,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
crisis,0.0,0.0,0.002410948447302586,0.0,0.0,0.0,0.00604654231823079,0.0,0.0
tends,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
company,0.0,0.0,0.0016527076398647337,0.0,0.0015026035673813905,0.0015001374050649756,0.00414491097695846,0.0,0.0025830435502221917
harm,0.0,0.0,0.0018521510601280855,0.0025103688798199368,0.0,0.0,0.0,0.0194078514983038,0.005789513806921844
alas,0.0,0.0,0.002410948447302586,0.0,0.0,0.0,0.0,0.0,0.00753622078885392
wit,0.0,0.0,0.0020962500787324086,0.08097465193026498,0.0,0.047568352042806884,0.0,0.0,0.0
parting,0.0,0.0,0.004821896894605172,0.0,0.0,0.0,0.0,0.0,0.00376811039442696
comrades,0.0,0.0,0.002410948447302586,0.0,0.0,0.0,0.0,0.0,0.06028976631083136
sweethearts,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
unto,0.0,0.0,0.0020962500787324086,0.00426182378580342,0.0,0.0,0.0,0.0,0.006552526429859884
slain,0.0,0.0,0.002410948447302586,0.0,0.0,0.0,0.0,0.0,0.00376811039442696
perhaps,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
welcomed,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
ought,0.0,0.0,0.0018521510601280855,0.0,0.0016839329129654562,0.0,0.0023225527234624743,0.022180401712347204,0.0
anglian,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
reappear,0.0,0.0,0.0020962500787324086,0.0014206079286011402,0.0,0.003805468163424551,0.0,0.0,0.0
pillow,0.0,0.0,0.0014840806307425264,0.0030172402597944186,0.0013492917901788473,0.0013470772522667712,0.00372200257848363,0.0022215726130558194,0.0
lawn,0.0,0.0,0.0020962500787324086,0.0,0.022870345150831178,0.0,0.0026286470008994246,0.0,0.0
wakes,0.0,0.0,0.0020962500787324086,0.0,0.005717586287707794,0.0,0.0,0.003137950639985115,0.0
disappearin,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
runaway,0.0,0.0,0.0057089817723405215,0.0,0.0,0.0,0.0,0.0,0.0
mornin,0.0,0.0,0.0029681612614850528,0.002011493506529612,0.005397167160715389,0.0013470772522667712,0.001861001289241815,0.0,0.009277974661175801
expect,0.0,0.0,0.0033054152797294674,0.005600118040952564,0.006010414269525562,0.0015001374050649756,0.00207245548847923,0.0,0.0
roadway,0.0,0.0,0.0057089817723405215,0.0,0.0,0.0,0.0,0.0,0.0
backpack,0.0,0.0,0.004821896894605172,0.0,0.0021919785752221674,0.0,0.0,0.0,0.0
cap,0.0,0.0,0.0020962500787324086,0.0,0.001905862095902598,0.0019027340817122755,0.0,0.0,0.0
intends,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
persuaded,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
saints,0.0,0.0,0.002410948447302586,0.0016338758979356838,0.0,0.0,0.0,0.0,0.0
suitcase,0.0,0.0,0.002410948447302586,0.0,0.0021919785752221674,0.0,0.0,0.0,0.0
shoe,0.0,0.0,0.002410948447302586,0.004901627693807051,0.0,0.0,0.0,0.0,0.0
passes,0.0,0.0,0.002410948447302586,0.0,0.0021919785752221674,0.0,0.0,0.0,0.0
symphony,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
carried,0.0,0.0,0.0018521510601280855,0.0012551844399099684,0.0,0.0,0.0023225527234624743,0.0,0.005789513806921844
whiskey,0.0,0.0,0.0018521510601280855,0.0012551844399099684,0.0033678658259309125,0.0,0.011612763617312371,0.0,0.0
rolling,0.0,0.0,0.004958122919594202,0.0011200236081905126,0.006010414269525562,0.0,0.00207245548847923,0.0,0.0025830435502221917
scent,0.0,0.0,0.007232845341907758,0.0,0.0,0.0,0.003023271159115395,0.0,0.0
brrt,0.0,0.0,0.007232845341907758,0.0,0.004383957150444335,0.0,0.0,0.0,0.0
leones,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
suelo,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
acobardarme,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
pero,0.0,0.0,0.0057089817723405215,0.0,0.0,0.0,0.0,0.0,0.0
tomo,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
comentarle,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
desde,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
salimo,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
tarde,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
besarno,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
tengo,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
olor,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
hacemo,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
igualar,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
parecemo,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
cuando,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
entramo,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
peli,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
acabar,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
yeh,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
mata,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
vemo,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
ey,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
wuh,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
gusta,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
atrapa,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
diga,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
voy,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
soltar,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
hollered,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
chanel,0.0,0.0,0.0057089817723405215,0.0,0.0,0.0,0.0,0.0,0.0
shopping,0.0,0.0,0.0020962500787324086,0.005682431714404561,0.003811724191805196,0.0,0.0,0.0,0.0
spree,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
homegirl,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
proper,0.0,0.0,0.002410948447302586,0.0,0.0,0.00875352387861642,0.0,0.0,0.0
spaceship,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
rover,0.0,0.0,0.0020962500787324086,0.0014206079286011402,0.0,0.0,0.0,0.0,0.003276263214929942
cruz,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
blanca,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
casanova,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
fashionista,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
nova,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
persona,0.0,0.0,0.002410948447302586,0.0,0.0,0.0,0.003023271159115395,0.0,0.0
outfit,0.0,0.0,0.002410948447302586,0.0016338758979356838,0.0,0.0,0.0,0.0,0.0
cost,0.0,0.0,0.0016527076398647337,0.0022400472163810253,0.004507810702144172,0.0045004122151949275,0.00414491097695846,0.0,0.0
bread,0.0,0.0,0.0018521510601280855,0.008786291079369778,0.0016839329129654562,0.0033623382842912193,0.0,0.0,0.0
matching,0.0,0.0,0.0020962500787324086,0.0014206079286011402,0.0,0.0,0.007885941002698273,0.0,0.0
loafers,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
cah,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
diagnosed,0.0,0.0,0.008563472658510783,0.0,0.0,0.0,0.0,0.0,0.0
prick,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
scapegoat,0.0,0.0,0.002410948447302586,0.0016338758979356838,0.0,0.0,0.0,0.0,0.0
slip,0.0,0.0,0.0016527076398647337,0.0022400472163810253,0.0015026035673813905,0.0,0.00828982195391692,0.002473996327460055,0.0
dip,0.0,0.0,0.002410948447302586,0.0,0.013151871451333005,0.0,0.0,0.0,0.0
adult,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
apologies,0.0,0.0,0.002410948447302586,0.006535503591742735,0.0,0.0,0.0,0.0,0.0
sake,0.0,0.0,0.002410948447302586,0.0,0.0,0.0,0.0,0.0,0.00376811039442696
drama,0.0,0.0,0.0016527076398647337,0.004480094432762051,0.003005207134762781,0.0030002748101299512,0.00828982195391692,0.0,0.0
controlling,0.0,0.0,0.002410948447302586,0.0,0.0021919785752221674,0.0,0.0,0.0,0.0
rage,0.0,0.0,0.004192500157464817,0.0,0.0,0.03234647938910868,0.0,0.0,0.003276263214929942
wipe,0.0,0.0,0.0016527076398647337,0.004480094432762051,0.003005207134762781,0.0,0.0,0.002473996327460055,0.0025830435502221917
dyin,0.0,0.0,0.0020962500787324086,0.00426182378580342,0.0,0.0,0.0026286470008994246,0.0,0.0
eighty,0.0,0.0,0.0020962500787324086,0.0014206079286011402,0.001905862095902598,0.0,0.0,0.0,0.0
chasin,0.0,0.0,0.0016527076398647337,0.0011200236081905126,0.007513017836906953,0.0015001374050649756,0.00207245548847923,0.0,0.0
cleared,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
grabbed,0.0,0.0,0.0018521510601280855,0.0,0.0033678658259309125,0.0016811691421456097,0.0,0.0027725502140434006,0.0
beers,0.0,0.0,0.002410948447302586,0.0,0.0021919785752221674,0.0,0.0,0.0,0.0
brooklyn,0.0,0.0,0.0014840806307425264,0.031178149351208988,0.0013492917901788473,0.0013470772522667712,0.00372200257848363,0.0,0.004638987330587901
achieved,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
jokin,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
stumbled,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
parents,0.0,0.0,0.0016527076398647337,0.0033600708245715384,0.012020828539051124,0.0,0.00207245548847923,0.0,0.012915217751110958
demons,0.0,0.0,0.005556453180384256,0.0012551844399099684,0.0033678658259309125,0.0,0.0046451054469249485,0.0,0.0
skate,0.0,0.0,0.0,0.0028412158572022803,0.003811724191805196,0.0,0.0026286470008994246,0.0,0.0
motherfuckers,0.0,0.0,0.0,0.018467903071814822,0.005717586287707794,0.0019027340817122755,0.0,0.0,0.0
niggas,0.0,0.0,0.0,0.25855064300540753,0.003811724191805196,0.01712460673541048,0.0,0.0,0.0
motherfucker,0.0,0.0,0.0,0.011364863428809121,0.038117241918051964,0.011416404490273653,0.0,0.0,0.0
faze,0.0,0.0,0.0,0.0019344602183463113,0.0,0.0,0.0,0.0,0.0
nets,0.0,0.0,0.0,0.007737840873385245,0.0,0.0,0.0,0.0,0.0
gravy,0.0,0.0,0.0,0.0019344602183463113,0.0,0.0,0.0,0.0,0.0
psycho,0.0,0.0,0.0,0.0032677517958713677,0.0,0.0,0.003023271159115395,0.0,0.0
liable,0.0,0.0,0.0,0.0019344602183463113,0.0,0.0,0.0,0.0,0.0
jackson,0.0,0.0,0.0,0.007103039643005702,0.003811724191805196,0.0019027340817122755,0.0,0.0,0.0
tyson,0.0,0.0,0.0,0.0038689204366926227,0.0,0.0,0.0,0.0,0.0
rollies,0.0,0.0,0.0,0.0019344602183463113,0.0,0.0,0.0,0.0,0.0
audemars,0.0,0.0,0.0,0.0019344602183463113,0.0,0.0,0.0,0.0,0.0
shocked,0.0,0.0,0.0,0.0038689204366926227,0.0,0.0,0.0,0.0,0.0
escaped,0.0,0.0,0.0,0.005803380655038934,0.0,0.0,0.0,0.0,0.0
fucked,0.0,0.0,0.0,0.012551844399099683,0.03367865825930913,0.0033623382842912193,0.0023225527234624743,0.0,0.0
le,0.0,0.0,0.0,0.004901627693807051,0.0,0.002188380969654105,0.0,0.0,0.0
meurice,0.0,0.0,0.0,0.0019344602183463113,0.0,0.0,0.0,0.0,0.0
scold,0.0,0.0,0.0,0.0019344602183463113,0.0,0.0,0.0,0.0,0.0
spillin,0.0,0.0,0.0,0.0019344602183463113,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.006535503591742735,0.0021919785752221674,0.0,0.0,0.0,0.0
behave,0.0,0.0,0.0,0.01354122152842418,0.0,0.0,0.0,0.0,0.0
bk,0.0,0.0,0.0,0.009672301091731556,0.0,0.0,0.0,0.0,0.0
cray,0.0,0.0,0.0,0.01547568174677049,0.0,0.0,0.0,0.0,0.0
mall,0.0,0.0,0.0,0.006275922199549842,0.0033678658259309125,0.0016811691421456097,0.009290210893849897,0.0,0.0
bathroom,0.0,0.0,0.0,0.0012551844399099684,0.005051798738896369,0.0,0.009290210893849897,0.0027725502140434006,0.0
stall,0.0,0.0,0.0,0.0016338758979356838,0.0,0.00437676193930821,0.0,0.0,0.0
jay,0.0,0.0,0.0,0.03921302155045641,0.0021919785752221674,0.0,0.0,0.0,0.0
order,0.0,0.0,0.0,0.00753110663945981,0.0033678658259309125,0.010087014852873659,0.0,0.0,0.017368541420765535
